type,timestamp,time_diff,totalCursorDistance,totalMouseClicks,user_id,version_id,option_id,old_vote,new_vote,vote_diff,option_position,option_position_view,filled_page_action,version,old_group,new_group,card_order,new_position,old_position,raw_page_action,diff_square,num_groupings,distance_diff,abs_distance,cumulative_distance,cumulative_voting_time,cumulative_cursor_distance,cumsum_diff_square,step
options/updateOptionVotes,2023-10-02 15:13:31.276000+00:00,5.031,1275.4304256699006,2,S009,v4,option_8,1.0,2.0,1.0,23.0,2.0,voting,v4_long_interactive,,,4.0,,,,3.0,25,0.0,0.0,39.0,221.72099999999995,35325.052880857045,127.0,25
options/updateOptionVotes,2023-10-02 15:13:50.893000+00:00,13.768999999999998,3315.8230824961074,2,S009,v4,option_24,4.0,6.0,2.0,2.0,23.0,voting,v4_long_interactive,,,24.0,,,,20.0,25,-21.0,21.0,60.0,235.48999999999995,38640.87596335316,147.0,26
options/updateOptionVotes,2023-10-02 15:13:58.892000+00:00,7.999,529.6943450358305,2,S009,v4,option_21,4.0,5.0,1.0,1.0,24.0,voting,v4_long_interactive,,,15.0,,,,9.0,25,-1.0,1.0,61.0,243.48899999999995,39170.57030838899,156.0,27
options/updateOptionVotes,2023-10-02 15:14:04.585000+00:00,5.693,375.6795270723881,2,S009,v4,option_16,3.0,6.0,3.0,3.0,22.0,voting,v4_long_interactive,,,13.0,,,,27.0,25,2.0,2.0,63.0,249.182,39546.24983546138,183.0,28
options/updateOptionVotes,2023-10-02 15:14:10.221000+00:00,5.636,214.35168599834145,2,S009,v4,option_15,3.0,6.0,3.0,4.0,21.0,voting,v4_long_interactive,,,19.0,,,,27.0,25,1.0,1.0,64.0,254.818,39760.601521459714,210.0,29
options/updateOptionVotes,2023-10-02 15:14:14.046000+00:00,3.825,174.3589312117837,2,S009,v4,option_19,3.0,5.0,2.0,5.0,20.0,voting,v4_long_interactive,,,6.0,,,,16.0,25,1.0,1.0,65.0,258.643,39934.9604526715,226.0,30
options/updateOptionVotes,2023-10-02 15:14:18.940000+00:00,4.894,195.59699812008697,2,S009,v4,option_13,3.0,6.0,3.0,6.0,19.0,voting,v4_long_interactive,,,3.0,,,,27.0,25,1.0,1.0,66.0,263.537,40130.55745079159,253.0,31
options/updateOptionVotes,2023-10-02 15:14:45.751000+00:00,26.811,437.0533358665087,2,S009,v4,option_25,3.0,6.0,3.0,7.0,18.0,voting,v4_long_interactive,,,10.0,,,,27.0,25,1.0,1.0,67.0,290.348,40567.61078665809,280.0,32
options/updateOptionVotes,2023-10-02 15:14:52.994000+00:00,7.243,486.5300046701466,2,S009,v4,option_26,3.0,3.0,0.0,8.0,17.0,voting,v4_long_interactive,,,1.0,,,,0.0,25,1.0,1.0,68.0,297.59099999999995,41054.140791328246,280.0,33
options/updateOptionVotes,2023-10-02 15:14:59.340000+00:00,6.346,249.24955145821485,2,S009,v4,option_4,3.0,4.0,1.0,9.0,16.0,voting,v4_long_interactive,,,20.0,,,,7.0,25,1.0,1.0,69.0,303.93699999999995,41303.39034278646,287.0,34
options/updateOptionVotes,2023-10-02 15:15:08.891000+00:00,9.551,655.6475084180245,2,S009,v4,option_17,2.0,4.0,2.0,10.0,15.0,voting,v4_long_interactive,,,12.0,,,,12.0,25,1.0,1.0,70.0,313.48799999999994,41959.03785120448,299.0,35
options/updateOptionVotes,2023-10-02 15:15:33.731000+00:00,24.84,315.0114578557896,2,S009,v4,option_20,2.0,4.0,2.0,11.0,14.0,voting,v4_long_interactive,,,8.0,,,,12.0,25,1.0,1.0,71.0,338.328,42274.04930906027,311.0,36
options/updateOptionVotes,2023-10-02 15:15:43.181000+00:00,9.45,159.90760447808017,2,S009,v4,option_23,2.0,6.0,4.0,12.0,13.0,voting,v4_long_interactive,,,7.0,,,,32.0,25,1.0,1.0,72.0,347.778,42433.95691353835,343.0,37
options/updateOptionVotes,2023-10-02 15:15:47.996000+00:00,4.815,517.2163853666107,2,S009,v4,option_14,2.0,4.0,2.0,13.0,12.0,voting,v4_long_interactive,,,23.0,,,,12.0,25,1.0,1.0,73.0,352.593,42951.17329890496,355.0,38
options/updateOptionVotes,2023-10-02 15:16:00.945000+00:00,12.949,705.2303185309147,2,S009,v4,option_30,2.0,4.0,2.0,14.0,11.0,voting,v4_long_interactive,,,18.0,,,,12.0,25,1.0,1.0,74.0,365.542,43656.40361743588,367.0,39
options/updateOptionVotes,2023-10-02 15:16:08.730000+00:00,7.785,727.3498262966305,3,S009,v4,option_2,1.0,4.0,3.0,15.0,10.0,voting,v4_long_interactive,,,21.0,,,,15.0,25,1.0,1.0,75.0,373.327,44383.75344373251,382.0,40
options/updateOptionVotes,2023-10-02 15:16:17.741000+00:00,9.011,137.59865443685803,2,S009,v4,option_18,1.0,3.0,2.0,16.0,9.0,voting,v4_long_interactive,,,11.0,,,,8.0,25,1.0,1.0,76.0,382.338,44521.352098169365,390.0,41
options/updateOptionVotes,2023-10-02 15:16:24.030000+00:00,6.289,405.9486706551344,2,S009,v4,option_6,0.0,3.0,3.0,17.0,8.0,voting,v4_long_interactive,,,22.0,,,,9.0,25,1.0,1.0,77.0,388.627,44927.3007688245,399.0,42
options/updateOptionVotes,2023-10-02 15:16:35.595000+00:00,11.565,864.005518058553,3,S009,v4,option_9,0.0,6.0,6.0,18.0,7.0,voting,v4_long_interactive,,,14.0,,,,36.0,25,1.0,1.0,78.0,400.192,45791.30628688305,435.0,43
options/updateOptionVotes,2023-10-02 15:16:56.521000+00:00,20.926,2837.0621011683616,4,S009,v4,option_5,1.0,2.0,1.0,22.0,3.0,voting,v4_long_interactive,,,5.0,,,,3.0,25,4.0,4.0,82.0,421.118,48628.368388051415,438.0,44
options/updateOptionVotes,2023-10-02 15:17:09.335000+00:00,10.731999999999998,6307.934331692467,2,S009,v4,option_22,1.0,2.0,1.0,23.0,2.0,voting,v4_long_interactive,,,2.0,,,,3.0,25,1.0,1.0,83.0,431.85,54936.30271974388,441.0,45
options/updateOptionVotes,2023-10-02 15:17:28.429000+00:00,17.114000000000004,2614.0163248249346,2,S009,v4,option_21,5.0,4.0,-1.0,8.0,17.0,voting,v4_long_interactive,,,15.0,,,,-9.0,25,-15.0,15.0,98.0,448.964,57550.319044568816,432.0,46
options/updateOptionVotes,2023-10-02 15:17:47.361000+00:00,17.876,3521.1874074408124,2,S009,v4,option_25,6.0,7.0,1.0,5.0,20.0,voting,v4_long_interactive,,,10.0,,,,13.0,25,-3.0,3.0,101.0,466.84,61071.50645200963,445.0,47
options/updateOptionVotes,2023-10-02 15:17:49.858000+00:00,2.497,258.0411686442579,2,S009,v4,option_25,7.0,8.0,1.0,5.0,20.0,voting,v4_long_interactive,,,10.0,,,,15.0,25,0.0,0.0,101.0,469.33699999999993,61329.54762065389,460.0,48
options/updateOptionVotes,2023-10-02 15:18:26.376000+00:00,28.979999999999997,3191.0093894177903,2,S009,v4,option_17,4.0,5.0,1.0,11.0,14.0,voting,v4_long_interactive,,,12.0,,,,9.0,25,6.0,6.0,107.0,498.317,64520.55701007167,469.0,49
options/updateOptionVotes,2023-10-02 15:19:39.559000+00:00,71.20300000000002,4077.079901473229,2,S009,v4,option_21,4.0,3.0,-1.0,10.0,15.0,voting,v4_long_interactive,,,15.0,,,,-7.0,25,-1.0,1.0,108.0,569.52,68597.6369115449,462.0,50
options/updateOptionVotes,2023-10-02 15:19:49.560000+00:00,10.001,764.3021557154023,2,S009,v4,option_20,4.0,5.0,1.0,12.0,13.0,voting,v4_long_interactive,,,8.0,,,,9.0,25,2.0,2.0,110.0,579.521,69361.9390672603,471.0,51
options/updateOptionVotes,2023-10-04 14:56:58.015000+00:00,65.787,3856.973031108279,4,S016,v4,option_31,0.0,2.0,2.0,1.0,24.0,voting,v4_long_interactive,,,17.0,,,,4.0,24,1.0,1.0,1.0,65.787,3856.973031108279,4.0,1
options/updateOptionVotes,2023-10-04 14:57:02.043000+00:00,4.0280000000000005,308.20594379474693,2,S016,v4,option_3,0.0,2.0,2.0,2.0,23.0,voting,v4_long_interactive,,,23.0,,,,4.0,24,1.0,1.0,2.0,69.81500000000001,4165.178974903026,8.0,2
options/updateOptionVotes,2023-10-04 14:57:05.800000+00:00,3.757,176.03378374228868,2,S016,v4,option_17,0.0,2.0,2.0,3.0,22.0,voting,v4_long_interactive,,,16.0,,,,4.0,24,1.0,1.0,3.0,73.572,4341.212758645314,12.0,3
options/updateOptionVotes,2023-10-04 14:57:09.176000+00:00,3.376,284.8371444920993,2,S016,v4,option_23,0.0,2.0,2.0,5.0,20.0,voting,v4_long_interactive,,,13.0,,,,4.0,24,2.0,2.0,5.0,76.94800000000001,4626.049903137414,16.0,4
options/updateOptionVotes,2023-10-04 14:57:13.271000+00:00,4.095000000000001,283.95959383736295,2,S016,v4,option_19,0.0,2.0,2.0,6.0,19.0,voting,v4_long_interactive,,,12.0,,,,4.0,24,1.0,1.0,6.0,81.043,4910.009496974777,20.0,5
options/updateOptionVotes,2023-10-04 14:57:16.623000+00:00,3.352,214.9363129374928,2,S016,v4,option_14,0.0,2.0,2.0,7.0,18.0,voting,v4_long_interactive,,,8.0,,,,4.0,24,1.0,1.0,7.0,84.39500000000001,5124.945809912269,24.0,6
options/updateOptionVotes,2023-10-04 14:57:19.098000+00:00,2.475,142.0576513047001,2,S016,v4,option_12,0.0,2.0,2.0,8.0,17.0,voting,v4_long_interactive,,,24.0,,,,4.0,24,1.0,1.0,8.0,86.87,5267.003461216969,28.0,7
options/updateOptionVotes,2023-10-04 14:57:22.293000+00:00,3.1950000000000003,200.6893160299687,2,S016,v4,option_11,0.0,2.0,2.0,9.0,16.0,voting,v4_long_interactive,,,7.0,,,,4.0,24,1.0,1.0,9.0,90.06500000000001,5467.692777246938,32.0,8
options/updateOptionVotes,2023-10-04 14:57:25.421000+00:00,3.128,193.47937156256808,2,S016,v4,option_8,0.0,2.0,2.0,10.0,15.0,voting,v4_long_interactive,,,6.0,,,,4.0,24,1.0,1.0,10.0,93.193,5661.172148809506,36.0,9
options/updateOptionVotes,2023-10-04 14:57:30.933000+00:00,5.512,224.53288343820628,2,S016,v4,option_7,0.0,2.0,2.0,11.0,14.0,voting,v4_long_interactive,,,10.0,,,,4.0,24,1.0,1.0,11.0,98.705,5885.705032247713,40.0,10
options/updateOptionVotes,2023-10-04 14:57:34.759000+00:00,3.826,212.1783972312486,2,S016,v4,option_6,0.0,2.0,2.0,12.0,13.0,voting,v4_long_interactive,,,22.0,,,,4.0,24,1.0,1.0,12.0,102.531,6097.883429478961,44.0,11
options/updateOptionVotes,2023-10-04 14:57:40.406000+00:00,5.647,507.88660605973325,2,S016,v4,option_13,0.0,2.0,2.0,13.0,12.0,voting,v4_long_interactive,,,4.0,,,,4.0,24,1.0,1.0,13.0,108.178,6605.770035538694,48.0,12
options/updateOptionVotes,2023-10-04 14:57:42.747000+00:00,2.341,213.09004806573995,2,S016,v4,option_20,0.0,1.0,1.0,14.0,11.0,voting,v4_long_interactive,,,21.0,,,,1.0,24,1.0,1.0,14.0,110.519,6818.860083604434,49.0,13
options/updateOptionVotes,2023-10-04 14:57:45.593000+00:00,2.846,192.7841309877829,2,S016,v4,option_22,0.0,2.0,2.0,15.0,10.0,voting,v4_long_interactive,,,3.0,,,,4.0,24,1.0,1.0,15.0,113.365,7011.644214592217,53.0,14
options/updateOptionVotes,2023-10-04 14:57:51.229000+00:00,5.636,510.338455951628,2,S016,v4,option_20,1.0,2.0,1.0,14.0,11.0,voting,v4_long_interactive,,,21.0,,,,3.0,24,-1.0,1.0,16.0,119.001,7521.982670543845,56.0,15
options/updateOptionVotes,2023-10-04 14:57:54.648000+00:00,3.419,345.652733944432,2,S016,v4,option_4,0.0,2.0,2.0,16.0,9.0,voting,v4_long_interactive,,,2.0,,,,4.0,24,2.0,2.0,18.0,122.42,7867.635404488277,60.0,16
options/updateOptionVotes,2023-10-04 14:58:04.751000+00:00,10.103,965.4006577785176,3,S016,v4,option_30,0.0,2.0,2.0,17.0,8.0,voting,v4_long_interactive,,,15.0,,,,4.0,24,1.0,1.0,19.0,132.523,8833.036062266794,64.0,17
options/updateOptionVotes,2023-10-04 14:58:09.512000+00:00,4.761,381.709789465552,3,S016,v4,option_26,0.0,2.0,2.0,18.0,7.0,voting,v4_long_interactive,,,20.0,,,,4.0,24,1.0,1.0,20.0,137.28400000000002,9214.745851732348,68.0,18
